temperatura,vibracao,pressao,horas_uso,material,turno,operador,falha
97.0,2.9201925883724065,132.0,5148.0,alumínio,manhã,,falha
69.0,4.757910433062509,104.0,8589.0,ferro,tarde,pleno,sem falha
88.0,4.309738762781043,120.0,4972.0,aço,tarde,junior,sem falha
109.0,1.2189425094763535,140.0,460.0,alumínio,tarde,senior,sem falha
115.0,1.1785381670939015,114.0,4699.0,ferro,manhã,junior,sem falha
,1.085747538858114,146.0,6831.0,aço,manhã,pleno,sem falha
100.0,4.620244591882265,134.0,,aço,noite,junior,sem falha
85.0,4.278064150198431,83.0,2273.0,aço,noite,senior,sem falha
73.0,3.8969288180394495,72.0,4791.0,aço,noite,junior,sem falha
76.0,2.024402059698715,93.0,9881.0,alumínio,manhã,junior,sem falha
51.0,2.5714654510639576,134.0,1489.0,aço,manhã,pleno,sem falha
80.0,2.375225549496249,117.0,8062.0,aço,manhã,pleno,sem falha
,1.3416507270409261,79.0,6071.0,aço,manhã,pleno,sem falha
115.0,2.5746374261289584,82.0,3614.0,aço,manhã,junior,sem falha
78.0,0.24943308447849688,142.0,8554.0,aço,tarde,senior,sem falha
64.0,0.74587083013755,83.0,,ferro,noite,junior,sem falha
61.0,4.444289021227838,79.0,101.0,alumínio,tarde,junior,sem falha
77.0,3.783230858453974,109.0,2033.0,ferro,noite,junior,sem falha
73.0,2.172055204389527,92.0,493.0,alumínio,tarde,junior,sem falha
70.0,2.6340367751909985,124.0,8597.0,aço,manhã,pleno,sem falha
59.0,1.9129945412038896,132.0,629.0,alumínio,noite,pleno,sem falha
67.0,3.7298213490872953,140.0,4723.0,,tarde,pleno,sem falha
,3.9425171782371904,111.0,9256.0,aço,noite,pleno,sem falha
83.0,3.84009743199548,135.0,8962.0,ferro,,senior,sem falha
107.0,3.6407974516888033,148.0,4168.0,ferro,manhã,junior,sem falha
,1.1020712595946998,142.0,,ferro,noite,junior,sem falha
119.0,1.7560528982783463,116.0,6595.0,alumínio,noite,junior,sem falha
85.0,2.4022426314200076,121.0,,,manhã,senior,sem falha
94.0,1.7208856579955127,87.0,5153.0,ferro,manhã,senior,sem falha
85.0,3.7992069807758124,148.0,2772.0,ferro,,pleno,sem falha
71.0,1.713832268824778,87.0,1813.0,aço,tarde,junior,
110.0,0.7773372252481521,93.0,4144.0,alumínio,noite,junior,sem falha
105.0,2.05529821503669,92.0,735.0,aço,manhã,senior,
,4.901580720633664,81.0,5234.0,alumínio,noite,junior,sem falha
94.0,1.2068189233745221,92.0,6719.0,,tarde,senior,sem falha
85.0,,90.0,9409.0,alumínio,tarde,pleno,sem falha
69.0,2.221567944214561,133.0,7545.0,alumínio,manhã,senior,sem falha
67.0,0.44802038148170054,141.0,6702.0,aço,noite,junior,sem falha
87.0,2.490595369390492,103.0,137.0,ferro,tarde,senior,sem falha
116.0,3.5406052103767314,71.0,9924.0,ferro,noite,senior,falha
72.0,2.614777881556312,138.0,3875.0,ferro,noite,pleno,
65.0,4.3733197123582475,100.0,,aço,manhã,junior,sem falha
108.0,1.515791381622155,137.0,8810.0,aço,tarde,junior,sem falha
118.0,0.5226209393894281,139.0,5220.0,aço,tarde,pleno,sem falha
117.0,4.68917149712423,88.0,6844.0,alumínio,tarde,senior,falha
70.0,1.9531621126882734,141.0,1141.0,alumínio,noite,senior,sem falha
119.0,2.9243872021228037,82.0,4815.0,aço,tarde,junior,sem falha
61.0,3.9808153180379606,134.0,1494.0,aço,tarde,senior,sem falha
65.0,1.689136952990345,75.0,2969.0,ferro,noite,pleno,sem falha
63.0,3.609206237070295,140.0,3776.0,alumínio,tarde,junior,sem falha
110.0,0.7635523641073574,96.0,3821.0,alumínio,tarde,senior,sem falha
95.0,1.5273393613069761,148.0,5790.0,ferro,noite,pleno,sem falha
,0.8090821170689476,121.0,5918.0,ferro,tarde,pleno,sem falha
64.0,4.075029736166654,117.0,334.0,ferro,manhã,junior,sem falha
93.0,,148.0,3240.0,aço,noite,junior,
66.0,3.6152774214855308,137.0,8738.0,,tarde,senior,sem falha
90.0,4.722162146503697,113.0,8299.0,aço,manhã,senior,sem falha
103.0,2.686083824437498,86.0,1099.0,aço,noite,senior,sem falha
93.0,2.74614304207737,107.0,1434.0,aço,tarde,pleno,sem falha
54.0,2.3590644836792793,79.0,8425.0,alumínio,noite,pleno,sem falha
76.0,1.6968617026288497,123.0,8347.0,alumínio,manhã,,sem falha
92.0,2.4307096515320943,75.0,5188.0,alumínio,noite,junior,falha
80.0,3.0537569081071214,,5579.0,ferro,tarde,pleno,sem falha
66.0,4.9313587036362305,121.0,6190.0,alumínio,manhã,pleno,sem falha
103.0,4.695046340659299,84.0,1211.0,ferro,noite,senior,
111.0,4.324549495636297,137.0,9815.0,alumínio,tarde,junior,
81.0,4.456739624953806,126.0,8435.0,aço,tarde,pleno,sem falha
89.0,2.3924609981310105,125.0,3016.0,alumínio,manhã,,sem falha
62.0,3.321477203169578,76.0,6899.0,aço,,pleno,sem falha
84.0,4.485826942387449,120.0,2203.0,aço,noite,junior,sem falha
54.0,2.02545874845763,127.0,8911.0,alumínio,tarde,junior,sem falha
78.0,,133.0,,,manhã,pleno,sem falha
119.0,2.137351704138997,95.0,6690.0,aço,tarde,junior,falha
74.0,3.045305060426757,127.0,9700.0,ferro,noite,pleno,sem falha
71.0,3.578043095034623,100.0,3021.0,ferro,manhã,,sem falha
115.0,4.757900864072098,135.0,4834.0,alumínio,noite,,sem falha
94.0,1.2986197428561037,82.0,3473.0,aço,noite,pleno,sem falha
,3.7560417933693473,87.0,6854.0,ferro,manhã,junior,falha
50.0,,144.0,936.0,alumínio,noite,pleno,sem falha
93.0,1.4159299890411414,82.0,,alumínio,tarde,junior,sem falha
88.0,3.905373515002314,93.0,9128.0,aço,manhã,pleno,sem falha
103.0,2.8058891728518485,126.0,6807.0,ferro,tarde,pleno,falha
78.0,,98.0,5412.0,alumínio,noite,senior,sem falha
103.0,1.6822152360317153,125.0,9689.0,ferro,manhã,pleno,sem falha
65.0,2.458242363955265,123.0,3922.0,alumínio,tarde,pleno,sem falha
69.0,3.125035829841529,74.0,6253.0,alumínio,tarde,junior,sem falha
95.0,2.0840629899222356,104.0,904.0,ferro,tarde,,
116.0,1.0720254452537366,88.0,1175.0,ferro,tarde,junior,sem falha
114.0,4.8120384123449895,124.0,9705.0,aço,tarde,junior,falha
107.0,2.6061909462088257,146.0,4552.0,aço,noite,senior,sem falha
102.0,3.696209814409733,138.0,1763.0,aço,noite,senior,sem falha
50.0,2.1141312484246852,113.0,7528.0,aço,noite,junior,sem falha
115.0,1.8401456437260102,147.0,2153.0,ferro,noite,,sem falha
78.0,2.0951050624889125,107.0,2520.0,aço,noite,junior,sem falha
119.0,2.1050635545496843,131.0,2628.0,ferro,noite,junior,sem falha
57.0,2.7664825681155727,91.0,4417.0,alumínio,noite,pleno,sem falha
78.0,,142.0,8077.0,ferro,tarde,junior,sem falha
100.0,2.5360536978260715,109.0,8806.0,aço,noite,pleno,falha
82.0,0.7604503460954467,95.0,7327.0,ferro,tarde,junior,sem falha
52.0,2.530769844652603,74.0,8512.0,ferro,manhã,senior,sem falha
109.0,0.9286091120611923,123.0,327.0,ferro,,senior,sem falha
84.0,0.7180653528492493,118.0,2437.0,ferro,tarde,junior,sem falha
118.0,,,1055.0,ferro,manhã,senior,sem falha
69.0,3.064255064423751,107.0,1597.0,,manhã,senior,sem falha
88.0,3.3315012848104635,83.0,9572.0,ferro,tarde,,sem falha
53.0,2.068788984633483,116.0,2078.0,aço,tarde,senior,sem falha
68.0,4.554006370382835,83.0,1629.0,alumínio,tarde,pleno,sem falha
94.0,3.225859398940361,144.0,2762.0,ferro,noite,pleno,sem falha
92.0,3.8689323606655788,142.0,6533.0,alumínio,manhã,pleno,falha
62.0,1.905956098235798,107.0,7545.0,,noite,pleno,sem falha
62.0,4.804058216013715,133.0,4384.0,ferro,noite,junior,sem falha
109.0,4.120260321775744,113.0,9209.0,alumínio,noite,senior,falha
106.0,4.284347468771264,139.0,1301.0,aço,manhã,senior,sem falha
101.0,0.943751910386196,134.0,7231.0,alumínio,manhã,junior,sem falha
102.0,1.4277197185689758,,9913.0,ferro,manhã,junior,sem falha
92.0,1.4995703384495278,85.0,859.0,,tarde,pleno,sem falha
91.0,1.427455193909669,84.0,5673.0,ferro,noite,pleno,sem falha
75.0,4.291499994311011,72.0,5261.0,,tarde,senior,sem falha
,0.2562354965221013,136.0,,alumínio,tarde,junior,sem falha
92.0,0.47288994600579415,106.0,5546.0,,noite,senior,sem falha
77.0,1.4421828660865283,124.0,9780.0,alumínio,,junior,sem falha
58.0,1.079377575782274,107.0,4358.0,aço,noite,pleno,
69.0,,132.0,4471.0,ferro,tarde,senior,sem falha
,4.00992162734117,70.0,1765.0,alumínio,manhã,senior,sem falha
88.0,2.85932031007103,140.0,7018.0,,manhã,junior,sem falha
100.0,0.1282762403355432,88.0,6723.0,alumínio,tarde,senior,sem falha
61.0,2.203681551950557,121.0,8751.0,aço,manhã,pleno,sem falha
104.0,2.0986361415667587,99.0,7532.0,ferro,manhã,senior,falha
60.0,0.6583318202782633,124.0,6782.0,alumínio,noite,junior,sem falha
75.0,3.4130947641471403,83.0,6328.0,aço,noite,senior,sem falha
91.0,3.540276223059507,82.0,5927.0,alumínio,tarde,pleno,falha
76.0,3.632376773355279,96.0,5535.0,ferro,tarde,junior,sem falha
60.0,3.6695076332371013,78.0,7736.0,alumínio,tarde,junior,sem falha
87.0,0.10025885196825433,110.0,1465.0,ferro,manhã,pleno,sem falha
92.0,4.774211938848938,117.0,7444.0,aço,tarde,junior,falha
68.0,4.089622958567849,,3301.0,aço,noite,junior,sem falha
113.0,4.529510313287498,79.0,4852.0,ferro,manhã,senior,sem falha
55.0,0.17665214700642728,75.0,9675.0,ferro,tarde,junior,sem falha
95.0,4.6759080993501225,103.0,6191.0,aço,manhã,,falha
91.0,4.067963790571713,,,ferro,manhã,pleno,falha
114.0,4.202373800497623,110.0,1621.0,ferro,manhã,pleno,sem falha
108.0,0.5571081851376457,75.0,7621.0,alumínio,tarde,pleno,sem falha
101.0,3.720012341701129,71.0,6659.0,aço,manhã,pleno,falha
96.0,4.803591779246246,84.0,1723.0,aço,manhã,junior,sem falha
56.0,3.4248819729489877,86.0,8973.0,ferro,manhã,junior,sem falha
60.0,2.895750882660572,85.0,3234.0,ferro,noite,senior,sem falha
110.0,4.733585420970085,97.0,5920.0,ferro,tarde,senior,falha
117.0,2.2703918964987366,141.0,5094.0,aço,noite,senior,falha
74.0,3.036538474921346,79.0,4796.0,alumínio,manhã,junior,sem falha
61.0,2.4340576381223946,79.0,1967.0,aço,manhã,senior,sem falha
75.0,4.670946484665466,79.0,9491.0,alumínio,noite,junior,sem falha
61.0,0.47281516115098565,142.0,2923.0,ferro,manhã,pleno,sem falha
,2.5554865340442063,97.0,6206.0,aço,noite,junior,falha
100.0,3.466066962788648,93.0,268.0,alumínio,manhã,,sem falha
86.0,3.980342038268961,88.0,7887.0,aço,manhã,senior,
95.0,2.9567913724762684,137.0,8730.0,alumínio,manhã,junior,falha
102.0,4.553696946195124,125.0,5009.0,alumínio,manhã,senior,falha
62.0,4.715758089730971,136.0,8127.0,aço,tarde,senior,sem falha
103.0,0.4151641936485593,111.0,4781.0,ferro,tarde,pleno,sem falha
106.0,2.0716156437527347,81.0,9155.0,aço,tarde,senior,falha
53.0,0.21494920643365678,87.0,5237.0,ferro,noite,junior,sem falha
98.0,1.7141416211347704,,8431.0,alumínio,noite,senior,sem falha
56.0,2.7306542680559507,75.0,5334.0,alumínio,noite,pleno,sem falha
60.0,4.5628951594987495,122.0,324.0,aço,noite,pleno,sem falha
103.0,4.248116180080474,111.0,8849.0,aço,tarde,senior,falha
94.0,0.72474866069273,135.0,6682.0,ferro,noite,pleno,sem falha
72.0,0.5558488362303889,99.0,1673.0,ferro,noite,senior,sem falha
77.0,2.987409959907669,78.0,8677.0,aço,noite,pleno,sem falha
,2.7073780650480352,111.0,8812.0,ferro,manhã,senior,falha
75.0,1.405250443007117,103.0,6863.0,,noite,senior,sem falha
74.0,4.507320114313792,109.0,5317.0,aço,manhã,junior,
103.0,4.644095406361612,86.0,3242.0,,noite,junior,sem falha
78.0,2.072796047866797,98.0,3601.0,alumínio,noite,senior,sem falha
85.0,4.462482529856249,119.0,1599.0,alumínio,manhã,junior,sem falha
63.0,1.981349581888566,145.0,9769.0,aço,noite,junior,sem falha
84.0,3.710402475965531,118.0,9195.0,alumínio,manhã,pleno,sem falha
79.0,2.4321168659838484,142.0,9923.0,ferro,noite,,sem falha
66.0,0.7006574668851967,130.0,6787.0,,noite,pleno,sem falha
116.0,4.6468775860614056,115.0,5345.0,alumínio,manhã,junior,falha
79.0,2.3250733075499297,115.0,9462.0,aço,tarde,junior,sem falha
94.0,3.6989864975797784,86.0,1844.0,alumínio,manhã,senior,sem falha
100.0,1.8991516907133317,135.0,2139.0,aço,tarde,junior,sem falha
96.0,0.19251630502354986,74.0,8411.0,ferro,manhã,senior,sem falha
102.0,0.592598757589996,123.0,3957.0,alumínio,tarde,senior,sem falha
113.0,2.53147544950063,85.0,9967.0,aço,noite,senior,falha
87.0,,76.0,,ferro,tarde,senior,sem falha
113.0,1.7402031002384677,77.0,5050.0,alumínio,noite,junior,sem falha
56.0,3.507893449970487,141.0,9307.0,alumínio,manhã,senior,sem falha
71.0,3.5233143882165847,107.0,7187.0,aço,tarde,junior,sem falha
90.0,3.5492859459063717,123.0,6131.0,ferro,noite,junior,sem falha
59.0,2.5133570847004916,145.0,1843.0,,manhã,pleno,sem falha
106.0,4.58294213559537,84.0,3641.0,alumínio,tarde,pleno,sem falha
56.0,2.4970629381050164,119.0,9738.0,aço,noite,pleno,sem falha
99.0,2.3062994481335273,125.0,3716.0,,tarde,senior,sem falha
101.0,1.0769660131520724,78.0,3994.0,ferro,,junior,sem falha
82.0,1.6075099280460492,77.0,1824.0,ferro,noite,junior,sem falha
50.0,,88.0,6327.0,alumínio,noite,senior,sem falha
102.0,3.2043229387192342,120.0,4162.0,ferro,manhã,pleno,sem falha
109.0,1.3178251452427552,,7947.0,aço,noite,pleno,sem falha
83.0,1.5903607469787793,126.0,4381.0,alumínio,noite,junior,sem falha
53.0,3.876991156155174,137.0,8363.0,ferro,tarde,junior,sem falha
66.0,1.7033837974911241,100.0,2300.0,aço,,junior,sem falha
53.0,1.2867598708643968,72.0,2243.0,aço,tarde,pleno,sem falha
92.0,0.9283829707551582,112.0,3281.0,alumínio,tarde,junior,
53.0,3.896806170691584,98.0,9773.0,alumínio,noite,pleno,sem falha
50.0,0.7355606641511317,79.0,2975.0,ferro,noite,pleno,sem falha
99.0,2.3233934252267323,81.0,6620.0,ferro,noite,pleno,falha
110.0,2.583957568778253,115.0,1196.0,ferro,noite,senior,sem falha
84.0,3.4682105721600016,99.0,9015.0,ferro,manhã,senior,sem falha
57.0,3.203089063431678,101.0,7018.0,alumínio,tarde,,sem falha
73.0,4.072531297431357,142.0,8248.0,aço,manhã,pleno,sem falha
85.0,0.31928202623856694,116.0,3314.0,aço,manhã,junior,sem falha
99.0,1.5525595514190464,132.0,7849.0,ferro,tarde,pleno,sem falha
92.0,1.472657181999361,95.0,5664.0,alumínio,manhã,junior,sem falha
76.0,0.8154828374013303,72.0,2971.0,ferro,noite,junior,sem falha
81.0,1.5169734438965716,92.0,4589.0,ferro,noite,senior,
67.0,1.617850039300227,144.0,4707.0,alumínio,noite,senior,sem falha
77.0,2.657233863444644,143.0,6864.0,aço,noite,senior,sem falha
78.0,3.352151946738655,119.0,5934.0,aço,tarde,senior,sem falha
65.0,1.9673925166978892,105.0,3499.0,ferro,noite,pleno,sem falha
96.0,,82.0,5478.0,alumínio,,junior,falha
108.0,1.747210159039942,98.0,1957.0,aço,tarde,junior,sem falha
80.0,1.5223900188423258,107.0,7704.0,aço,tarde,pleno,sem falha
53.0,,146.0,7831.0,alumínio,tarde,pleno,sem falha
86.0,0.216210165498374,74.0,2496.0,alumínio,manhã,junior,sem falha
66.0,0.49096670580660184,89.0,2361.0,aço,manhã,senior,sem falha
88.0,2.1480507635739827,147.0,,ferro,noite,senior,sem falha
,4.720272285819607,83.0,2405.0,ferro,tarde,senior,sem falha
95.0,3.635407721232776,77.0,5607.0,aço,noite,pleno,
,0.531820190552733,,2841.0,ferro,noite,junior,sem falha
,4.246958262626281,82.0,3436.0,ferro,noite,pleno,sem falha
53.0,3.6882737759800874,93.0,7580.0,,noite,junior,sem falha
79.0,3.093637975943001,148.0,5259.0,alumínio,tarde,senior,sem falha
79.0,4.119435506984969,134.0,1097.0,alumínio,tarde,senior,sem falha
71.0,2.08013825394049,103.0,6453.0,ferro,manhã,senior,sem falha
115.0,1.1853551491838785,120.0,2419.0,alumínio,tarde,junior,sem falha
61.0,2.608914606632921,72.0,3307.0,alumínio,tarde,senior,sem falha
85.0,,147.0,8890.0,aço,noite,junior,sem falha
67.0,2.7377992228485692,127.0,9375.0,alumínio,tarde,pleno,sem falha
102.0,2.868861578252516,141.0,3681.0,aço,noite,senior,sem falha
50.0,4.7486540993719855,124.0,3186.0,ferro,tarde,pleno,sem falha
107.0,4.521003553171534,149.0,7266.0,alumínio,manhã,,falha
55.0,4.391013479138803,111.0,821.0,aço,noite,junior,sem falha
119.0,4.026942373452274,90.0,1254.0,aço,tarde,pleno,sem falha
93.0,4.722797725599898,79.0,7267.0,aço,tarde,junior,falha
73.0,0.5826237442290759,126.0,116.0,,noite,junior,sem falha
68.0,1.3991039810841237,94.0,7197.0,alumínio,manhã,pleno,sem falha
67.0,2.525774133707466,125.0,9283.0,ferro,manhã,junior,sem falha
79.0,4.248019016304686,107.0,2332.0,aço,tarde,junior,sem falha
91.0,,130.0,1546.0,ferro,tarde,junior,sem falha
82.0,3.765370222773785,116.0,9757.0,ferro,tarde,pleno,sem falha
61.0,0.7809035357196895,123.0,5874.0,aço,noite,junior,sem falha
76.0,1.3368276835851451,115.0,3183.0,alumínio,noite,senior,sem falha
88.0,3.685702865684595,137.0,9835.0,alumínio,noite,pleno,sem falha
58.0,0.9071966435498479,73.0,8371.0,ferro,tarde,pleno,sem falha
70.0,1.8216440798091413,135.0,7052.0,alumínio,,junior,sem falha
78.0,,112.0,7941.0,aço,noite,pleno,sem falha
82.0,1.8143223016901449,131.0,9563.0,alumínio,manhã,senior,sem falha
111.0,3.5707878404820548,73.0,9856.0,ferro,tarde,pleno,falha
64.0,1.9024511875997252,134.0,5491.0,aço,noite,pleno,sem falha
51.0,2.8207902807789074,131.0,9301.0,aço,noite,pleno,
101.0,0.5896661975666073,71.0,9064.0,aço,noite,junior,sem falha
93.0,4.044586696849676,,8014.0,ferro,tarde,senior,falha
103.0,1.9124542656758121,126.0,582.0,ferro,tarde,senior,sem falha
67.0,3.2778173792633782,114.0,5781.0,alumínio,tarde,senior,sem falha
52.0,3.65440904814298,87.0,7537.0,ferro,manhã,pleno,sem falha
56.0,1.1273385183473321,117.0,9873.0,,manhã,senior,sem falha
92.0,4.4349074262714145,111.0,9397.0,ferro,noite,junior,falha
87.0,3.11949883287407,110.0,5303.0,ferro,noite,pleno,sem falha
86.0,2.2007531945822594,,3461.0,alumínio,tarde,junior,sem falha
107.0,0.9934423995332757,127.0,,aço,tarde,pleno,sem falha
82.0,4.717274595715913,111.0,9133.0,alumínio,tarde,junior,sem falha
108.0,3.7998342002449634,104.0,3634.0,alumínio,noite,pleno,sem falha
60.0,1.1193203573929196,107.0,1972.0,alumínio,,junior,sem falha
117.0,1.7547827961487004,136.0,7358.0,aço,manhã,senior,sem falha
117.0,4.067403864631559,110.0,6082.0,alumínio,manhã,pleno,falha
71.0,3.5088205497551614,119.0,3605.0,aço,noite,pleno,sem falha
115.0,3.8523430343070495,141.0,3420.0,,noite,junior,sem falha
93.0,2.261885400843369,148.0,2828.0,alumínio,manhã,junior,
55.0,3.610733686946618,114.0,1054.0,aço,tarde,,sem falha
91.0,1.9938192420331773,140.0,1695.0,ferro,noite,pleno,sem falha
74.0,,88.0,2388.0,alumínio,noite,junior,sem falha
106.0,3.200117470722664,86.0,6945.0,ferro,noite,senior,falha
104.0,4.882468235434091,134.0,7763.0,alumínio,manhã,junior,falha
65.0,1.6219447598371153,146.0,7036.0,ferro,noite,junior,sem falha
,2.3587510018414446,125.0,843.0,ferro,manhã,,sem falha
88.0,3.402606718242283,110.0,,ferro,manhã,senior,sem falha
77.0,2.753380782400191,111.0,6706.0,ferro,tarde,junior,sem falha
100.0,4.2327961989743415,75.0,7044.0,ferro,tarde,junior,falha
98.0,3.8325392617006284,138.0,7308.0,aço,tarde,pleno,falha
58.0,0.38565629892554953,144.0,307.0,ferro,noite,pleno,sem falha
107.0,4.9922640462264924,142.0,1183.0,aço,manhã,,sem falha
94.0,3.7867720232253896,109.0,2512.0,alumínio,noite,pleno,sem falha
71.0,4.333126249841155,110.0,3411.0,aço,manhã,junior,sem falha
81.0,3.2908687892671975,78.0,6851.0,ferro,noite,junior,sem falha
118.0,4.295797127429135,77.0,8057.0,aço,manhã,senior,falha
118.0,0.6506765771506762,113.0,8688.0,ferro,,junior,
,1.8039153942406465,127.0,308.0,aço,tarde,pleno,sem falha
102.0,4.394462623662014,136.0,7648.0,alumínio,noite,,falha
108.0,1.088110535207772,82.0,8724.0,ferro,manhã,pleno,sem falha
88.0,0.4833862830421114,88.0,2756.0,ferro,tarde,pleno,sem falha
64.0,3.9617828057315734,118.0,5950.0,aço,manhã,junior,sem falha
78.0,4.193882162652152,149.0,2536.0,aço,noite,senior,sem falha
52.0,0.896995869130513,147.0,5493.0,aço,tarde,senior,
59.0,4.286295315635305,99.0,233.0,aço,noite,junior,sem falha
78.0,3.4651621984261314,135.0,7333.0,aço,noite,pleno,sem falha
84.0,2.6484051477612613,146.0,738.0,ferro,manhã,senior,sem falha
55.0,4.168225944628786,128.0,1328.0,alumínio,noite,senior,sem falha
61.0,2.1543213216629327,122.0,4119.0,aço,,junior,sem falha
87.0,1.0505703854946464,121.0,9582.0,ferro,manhã,pleno,sem falha
68.0,1.4957781153920071,100.0,2296.0,alumínio,manhã,,sem falha
116.0,2.5753036896372428,84.0,,alumínio,noite,junior,falha
57.0,2.703520884098561,89.0,1075.0,aço,tarde,senior,sem falha
57.0,4.047346049562045,74.0,6221.0,ferro,,senior,sem falha
96.0,3.977628345896439,76.0,1128.0,ferro,manhã,pleno,sem falha
53.0,2.9486961303024173,87.0,625.0,ferro,noite,pleno,sem falha
100.0,3.9258488684908346,125.0,2427.0,,tarde,senior,sem falha
116.0,1.0396899456389879,144.0,2646.0,ferro,manhã,pleno,sem falha
94.0,0.34531618275714226,114.0,935.0,alumínio,manhã,senior,sem falha
,4.380805730910031,97.0,2583.0,alumínio,manhã,senior,sem falha
65.0,0.4702170194375709,119.0,2834.0,alumínio,noite,senior,sem falha
116.0,1.3087733057455868,71.0,9830.0,ferro,manhã,junior,sem falha
58.0,3.5070628531594847,137.0,7404.0,alumínio,tarde,pleno,sem falha
109.0,2.106294894373815,146.0,4149.0,alumínio,noite,pleno,sem falha
64.0,4.393938452585993,93.0,9595.0,aço,tarde,senior,sem falha
90.0,1.560100993845121,117.0,8423.0,alumínio,tarde,pleno,sem falha
