,buying,maint,doors,persons,lug_boot,safety,category
3763,2.0,1.0,2,4,2.0,3.0,vgood
3764,1.0,1.0,5more,more,1.0,3.0,vgood
3765,1.0,1.0,5more,4,2.0,3.0,vgood
3766,1.0,1.0,4,4,1.0,3.0,vgood
3767,1.0,3.0,5more,more,1.0,3.0,vgood
3768,1.0,2.0,4,4,2.0,3.0,vgood
3769,2.0,1.0,4,more,2.0,3.0,vgood
3770,1.0,2.0,5more,4,2.0,3.0,vgood
3771,2.0,1.0,5more,more,2.0,3.0,vgood
3772,2.0,2.0,5more,more,2.0,3.0,vgood
3773,1.0,1.0,2,4,2.0,3.0,vgood
3774,1.0,2.0,4,more,2.0,3.0,vgood
3775,2.0,2.0,5more,4,2.0,3.0,vgood
3776,2.0,1.0,3,more,1.0,3.0,vgood
3777,1.0,3.0,5more,more,2.0,3.0,vgood
3778,1.0,2.0,5more,4,1.0,3.0,vgood
3779,1.0,1.0,4,more,2.0,3.0,vgood
3780,2.0,2.0,4,4,2.0,3.0,vgood
3781,2.0,2.0,2,more,2.0,3.0,vgood
3782,1.0,1.0,5more,more,1.0,3.0,vgood
3783,2.0,1.0,4,more,2.0,3.0,vgood
3784,1.0,2.0,4,more,1.0,3.0,vgood
3785,2.0,2.0,2,4,2.0,3.0,vgood
3786,1.0,3.0,5more,4,2.0,3.0,vgood
3787,1.0,3.0,2,4,2.0,3.0,vgood
3788,2.0,1.0,4,more,1.0,3.0,vgood
3789,1.0,3.0,4,more,2.0,3.0,vgood
3790,1.0,1.0,5more,4,1.0,3.0,vgood
3791,1.0,3.0,3,more,2.0,3.0,vgood
3792,1.0,3.0,2,more,2.0,3.0,vgood
3793,1.0,1.0,2,4,2.0,3.0,vgood
3794,2.0,1.0,5more,4,2.0,3.0,vgood
3795,1.0,1.0,5more,4,2.0,3.0,vgood
3796,1.0,2.0,5more,4,1.0,3.0,vgood
3797,1.0,1.0,4,more,1.0,3.0,vgood
3798,1.0,2.0,3,more,2.0,3.0,vgood
3799,1.0,2.0,3,more,1.0,3.0,vgood
3800,2.0,1.0,2,4,2.0,3.0,vgood
3801,2.0,2.0,5more,4,1.0,3.0,vgood
3802,1.0,3.0,2,more,2.0,3.0,vgood
3803,1.0,3.0,,more,2.0,3.0,vgood
3804,1.0,2.0,3,4,2.0,3.0,vgood
3805,1.0,3.0,5more,more,1.0,3.0,vgood
3806,2.0,2.0,4,4,2.0,3.0,vgood
3807,1.0,1.0,4,4,2.0,3.0,vgood
3808,2.0,,3,more,1.0,3.0,vgood
3809,2.0,2.0,5more,more,1.0,3.0,vgood
3810,1.0,3.0,3,more,1.0,3.0,vgood
3811,1.0,3.0,2,4,2.0,3.0,vgood
3812,1.0,3.0,5more,4,1.0,3.0,vgood
3813,1.0,1.0,2,4,2.0,3.0,vgood
3814,2.0,1.0,3,more,2.0,3.0,vgood
3815,2.0,2.0,5more,4,2.0,3.0,vgood
3816,1.0,1.0,4,more,2.0,3.0,vgood
3817,2.0,1.0,5more,more,2.0,3.0,vgood
3818,1.0,3.0,2,4,2.0,3.0,vgood
3819,1.0,2.0,5more,more,2.0,3.0,vgood
3820,1.0,3.0,2,more,2.0,3.0,vgood
3821,2.0,2.0,3,more,2.0,3.0,vgood
3822,1.0,1.0,2,more,2.0,3.0,vgood
3823,2.0,1.0,5more,4,2.0,3.0,vgood
3824,2.0,1.0,5more,4,1.0,3.0,vgood
3825,1.0,2.0,3,more,2.0,3.0,vgood
3826,2.0,2.0,4,4,2.0,3.0,vgood
3827,2.0,1.0,2,4,2.0,3.0,vgood
3828,2.0,1.0,3,more,2.0,3.0,vgood
3829,1.0,2.0,2,more,2.0,3.0,vgood
3830,2.0,1.0,4,4,1.0,3.0,vgood
3831,2.0,2.0,3,4,2.0,3.0,vgood
3832,1.0,3.0,2,more,2.0,3.0,vgood
3833,2.0,2.0,4,more,2.0,3.0,vgood
3834,1.0,2.0,5more,more,2.0,3.0,vgood
3835,1.0,2.0,4,more,2.0,3.0,vgood
3836,1.0,1.0,5more,more,1.0,3.0,vgood
3837,1.0,3.0,3,more,2.0,3.0,vgood
3838,2.0,1.0,2,4,2.0,,vgood
3839,1.0,2.0,4,more,1.0,3.0,vgood
3840,2.0,1.0,2,more,2.0,3.0,vgood
3841,1.0,2.0,4,more,1.0,3.0,vgood
3842,1.0,2.0,4,4,2.0,3.0,vgood
3843,2.0,2.0,3,more,2.0,3.0,vgood
3844,2.0,2.0,5more,4,2.0,3.0,vgood
3845,1.0,1.0,5more,more,1.0,3.0,vgood
3846,2.0,1.0,4,4,1.0,3.0,vgood
3847,1.0,1.0,4,4,2.0,3.0,vgood
3848,2.0,1.0,2,4,2.0,3.0,vgood
3849,2.0,2.0,5more,more,2.0,3.0,vgood
3850,1.0,3.0,3,more,1.0,3.0,vgood
3851,,2.0,5more,4,1.0,3.0,vgood
3852,1.0,2.0,4,more,1.0,3.0,vgood
3853,1.0,1.0,4,more,2.0,3.0,vgood
3854,1.0,3.0,3,more,1.0,3.0,vgood
3855,2.0,1.0,5more,more,1.0,3.0,vgood
3856,1.0,1.0,4,more,1.0,3.0,vgood
3857,2.0,1.0,3,4,2.0,3.0,vgood
3858,1.0,1.0,3,4,2.0,3.0,vgood
3859,1.0,3.0,4,4,2.0,3.0,vgood
3860,2.0,2.0,5more,more,1.0,3.0,vgood
3861,2.0,1.0,3,4,2.0,3.0,vgood
3862,2.0,1.0,5more,more,2.0,3.0,vgood
3863,2.0,1.0,4,more,2.0,3.0,vgood
3864,2.0,1.0,5more,4,1.0,3.0,vgood
3865,1.0,3.0,3,more,2.0,3.0,vgood
3866,1.0,2.0,3,4,2.0,3.0,vgood
3867,2.0,2.0,5more,4,1.0,3.0,vgood
3868,1.0,1.0,2,4,2.0,3.0,vgood
3869,1.0,2.0,3,more,2.0,3.0,vgood
3870,1.0,2.0,5more,more,1.0,3.0,vgood
3871,2.0,1.0,3,more,1.0,3.0,vgood
3872,1.0,1.0,5more,more,2.0,3.0,vgood
3873,1.0,3.0,2,4,2.0,3.0,vgood
3874,2.0,2.0,4,more,1.0,3.0,vgood
3875,1.0,1.0,3,4,2.0,3.0,vgood
3876,1.0,1.0,4,4,2.0,3.0,vgood
3877,1.0,1.0,4,4,1.0,3.0,vgood
3878,1.0,1.0,4,4,2.0,3.0,vgood
3879,2.0,1.0,2,4,2.0,3.0,vgood
3880,2.0,1.0,4,4,1.0,3.0,vgood
3881,2.0,1.0,3,more,2.0,3.0,vgood
3882,1.0,2.0,3,more,1.0,3.0,vgood
3883,1.0,2.0,4,4,1.0,3.0,vgood
3884,1.0,2.0,4,more,1.0,3.0,vgood
3885,1.0,1.0,3,4,2.0,3.0,vgood
3886,1.0,2.0,5more,more,1.0,3.0,vgood
3887,1.0,2.0,3,more,2.0,3.0,vgood
3888,2.0,2.0,4,4,2.0,3.0,vgood
3889,1.0,2.0,4,more,2.0,3.0,vgood
3890,1.0,2.0,4,4,1.0,3.0,vgood
3891,2.0,2.0,5more,4,1.0,3.0,vgood
3892,2.0,2.0,3,more,1.0,3.0,vgood
3893,2.0,2.0,5more,4,1.0,3.0,vgood
3894,1.0,3.0,4,more,2.0,3.0,vgood
3895,2.0,2.0,2,more,2.0,3.0,vgood
3896,1.0,3.0,5more,more,2.0,3.0,vgood
3897,1.0,2.0,5more,more,1.0,3.0,vgood
3898,2.0,1.0,2,4,2.0,3.0,vgood
3899,1.0,2.0,4,more,1.0,3.0,vgood
3900,1.0,3.0,5more,more,1.0,3.0,vgood
3901,2.0,2.0,4,4,2.0,3.0,vgood
3902,1.0,2.0,3,more,2.0,3.0,vgood
3903,2.0,2.0,2,more,2.0,3.0,vgood
3904,1.0,2.0,5more,4,1.0,3.0,vgood
3905,2.0,1.0,3,more,2.0,3.0,vgood
3906,2.0,1.0,4,4,2.0,3.0,vgood
3907,2.0,1.0,4,4,2.0,3.0,vgood
3908,1.0,3.0,2,more,2.0,3.0,vgood
3909,1.0,3.0,5more,4,1.0,3.0,vgood
3910,2.0,2.0,5more,4,1.0,3.0,vgood
3911,2.0,1.0,2,4,2.0,3.0,vgood
3912,1.0,1.0,2,more,2.0,3.0,vgood
3913,2.0,2.0,5more,4,2.0,3.0,vgood
3914,1.0,2.0,3,more,2.0,3.0,vgood
3915,2.0,2.0,4,4,1.0,3.0,vgood
3916,1.0,2.0,2,more,2.0,3.0,vgood
3917,2.0,1.0,3,4,2.0,3.0,vgood
3918,2.0,1.0,2,more,2.0,3.0,vgood
3919,2.0,2.0,2,4,2.0,3.0,vgood
3920,1.0,3.0,5more,4,1.0,3.0,vgood
3921,2.0,1.0,2,more,2.0,3.0,vgood
3922,2.0,2.0,4,4,2.0,3.0,vgood
3923,2.0,2.0,3,more,1.0,3.0,vgood
3924,1.0,3.0,2,more,2.0,3.0,vgood
3925,1.0,3.0,4,more,2.0,3.0,vgood
3926,1.0,2.0,3,4,2.0,3.0,vgood
3927,2.0,1.0,2,4,2.0,3.0,vgood
3928,2.0,1.0,3,more,2.0,3.0,vgood
3929,1.0,2.0,2,more,2.0,3.0,vgood
3930,1.0,3.0,5more,more,,3.0,vgood
3931,1.0,2.0,3,more,1.0,3.0,vgood
3932,1.0,3.0,2,more,2.0,3.0,vgood
3933,1.0,1.0,4,more,2.0,3.0,vgood
3934,2.0,1.0,3,4,2.0,3.0,vgood
3935,1.0,3.0,4,more,2.0,3.0,vgood
3936,1.0,2.0,5more,more,1.0,3.0,vgood
3937,1.0,2.0,4,4,1.0,3.0,vgood
3938,1.0,1.0,2,4,2.0,3.0,vgood
3939,2.0,1.0,5more,more,2.0,3.0,vgood
3940,1.0,2.0,4,4,1.0,3.0,vgood
3941,2.0,2.0,4,4,1.0,3.0,vgood
3942,1.0,3.0,4,4,2.0,3.0,vgood
3943,1.0,2.0,3,4,2.0,3.0,vgood
3944,1.0,3.0,3,more,1.0,3.0,vgood
3945,2.0,1.0,2,4,2.0,3.0,vgood
3946,2.0,2.0,5more,4,1.0,3.0,vgood
3947,1.0,1.0,3,4,2.0,3.0,vgood
3948,2.0,2.0,4,more,2.0,3.0,vgood
3949,2.0,1.0,5more,more,2.0,3.0,vgood
3950,1.0,3.0,4,more,1.0,3.0,vgood
3951,2.0,1.0,3,more,2.0,3.0,vgood
3952,1.0,2.0,4,more,2.0,3.0,vgood
3953,2.0,1.0,3,more,1.0,3.0,vgood
3954,1.0,2.0,5more,4,2.0,3.0,vgood
3955,1.0,1.0,5more,4,2.0,3.0,vgood
3956,1.0,3.0,5more,more,1.0,3.0,vgood
3957,2.0,2.0,5more,4,1.0,3.0,vgood
3958,1.0,2.0,4,more,1.0,3.0,vgood
3959,2.0,2.0,5more,more,2.0,3.0,vgood
3960,2.0,1.0,5more,4,1.0,3.0,vgood
3961,1.0,1.0,3,more,2.0,3.0,vgood
3962,1.0,2.0,4,4,2.0,3.0,vgood
3963,1.0,3.0,4,more,1.0,3.0,vgood
3964,1.0,1.0,5more,4,2.0,3.0,vgood
3965,,2.0,3,more,2.0,3.0,vgood
3966,1.0,2.0,3,4,2.0,3.0,vgood
3967,2.0,2.0,5more,more,2.0,3.0,vgood
3968,2.0,2.0,2,4,2.0,3.0,vgood
3969,2.0,1.0,5more,4,1.0,3.0,vgood
3970,1.0,2.0,5more,4,2.0,3.0,vgood
3971,2.0,2.0,5more,4,2.0,3.0,vgood
3972,2.0,1.0,3,more,1.0,3.0,vgood
3973,1.0,3.0,2,more,2.0,3.0,vgood
3974,1.0,3.0,5more,more,2.0,3.0,vgood
3975,1.0,2.0,3,,2.0,3.0,vgood
3976,1.0,3.0,5more,more,2.0,3.0,vgood
3977,1.0,3.0,4,more,2.0,3.0,vgood
3978,1.0,2.0,2,more,2.0,3.0,vgood
3979,1.0,2.0,2,more,2.0,3.0,vgood
3980,1.0,3.0,2,more,2.0,3.0,vgood
3981,1.0,3.0,5more,4,2.0,3.0,vgood
3982,1.0,1.0,4,more,1.0,3.0,vgood
3983,1.0,3.0,2,more,2.0,3.0,vgood
3984,1.0,1.0,3,more,2.0,3.0,vgood
3985,1.0,1.0,4,4,2.0,3.0,vgood
3986,1.0,3.0,4,4,1.0,3.0,vgood
3987,1.0,2.0,5more,4,1.0,3.0,vgood
3988,2.0,2.0,3,more,1.0,3.0,vgood
3989,1.0,1.0,5more,more,2.0,3.0,vgood
3990,1.0,3.0,5more,more,1.0,3.0,vgood
3991,1.0,2.0,2,4,2.0,3.0,vgood
3992,2.0,2.0,5more,more,2.0,3.0,vgood
3993,1.0,2.0,4,more,2.0,3.0,vgood
3994,1.0,1.0,4,4,1.0,3.0,vgood
3995,2.0,1.0,4,more,2.0,3.0,vgood
3996,2.0,2.0,5more,more,2.0,3.0,vgood
3997,2.0,1.0,3,more,2.0,3.0,vgood
3998,1.0,2.0,2,4,2.0,3.0,vgood
3999,1.0,3.0,4,4,1.0,3.0,vgood
4000,1.0,3.0,3,more,1.0,3.0,vgood
4001,1.0,1.0,3,more,1.0,3.0,vgood
4002,1.0,3.0,5more,more,1.0,3.0,vgood
4003,2.0,2.0,2,4,2.0,3.0,vgood
4004,2.0,1.0,5more,4,2.0,3.0,vgood
4005,2.0,1.0,2,4,2.0,3.0,vgood
4006,2.0,2.0,4,more,2.0,3.0,vgood
4007,1.0,1.0,2,more,2.0,3.0,vgood
4008,2.0,1.0,2,4,2.0,3.0,vgood
4009,2.0,2.0,4,more,2.0,3.0,vgood
4010,2.0,2.0,4,4,2.0,3.0,vgood
4011,1.0,3.0,,more,2.0,3.0,vgood
4012,1.0,3.0,5more,more,1.0,3.0,vgood
4013,1.0,3.0,5more,4,1.0,3.0,vgood
4014,1.0,2.0,2,more,2.0,3.0,vgood
4015,1.0,3.0,2,4,2.0,3.0,vgood
4016,1.0,1.0,4,4,1.0,3.0,vgood
4017,1.0,2.0,4,4,2.0,3.0,vgood
4018,1.0,1.0,4,4,2.0,3.0,vgood
4019,2.0,1.0,5more,4,2.0,3.0,vgood
4020,2.0,1.0,4,4,1.0,3.0,vgood
4021,2.0,1.0,3,4,2.0,3.0,vgood
4022,1.0,1.0,5more,more,2.0,3.0,vgood
4023,2.0,2.0,3,more,1.0,3.0,vgood
4024,2.0,1.0,4,more,1.0,3.0,vgood
4025,1.0,2.0,4,more,2.0,3.0,vgood
4026,1.0,1.0,5more,4,2.0,3.0,vgood
4027,2.0,1.0,5more,more,1.0,3.0,vgood
4028,1.0,2.0,2,more,2.0,3.0,vgood
4029,2.0,2.0,5more,4,1.0,3.0,vgood
4030,1.0,2.0,3,4,2.0,3.0,vgood
4031,2.0,1.0,4,4,2.0,3.0,vgood
4032,2.0,1.0,5more,more,1.0,3.0,vgood
4033,1.0,3.0,5more,4,1.0,3.0,vgood
4034,1.0,2.0,4,more,1.0,3.0,vgood
4035,1.0,3.0,4,4,2.0,3.0,vgood
4036,1.0,3.0,4,more,2.0,3.0,vgood
4037,1.0,2.0,3,more,1.0,3.0,vgood
4038,1.0,3.0,5more,more,1.0,3.0,vgood
4039,1.0,1.0,3,more,1.0,3.0,vgood
4040,1.0,3.0,5more,4,1.0,3.0,vgood
4041,2.0,1.0,4,more,1.0,3.0,vgood
4042,1.0,2.0,4,more,1.0,3.0,vgood
4043,1.0,1.0,5more,4,2.0,3.0,vgood
4044,1.0,1.0,5more,4,2.0,3.0,vgood
4045,1.0,3.0,3,more,2.0,3.0,vgood
4046,1.0,2.0,5more,more,2.0,3.0,vgood
4047,2.0,2.0,3,more,2.0,3.0,vgood
4048,2.0,2.0,4,4,2.0,3.0,vgood
4049,1.0,2.0,3,4,2.0,3.0,vgood
4050,2.0,2.0,3,more,1.0,3.0,vgood
4051,1.0,2.0,2,4,2.0,3.0,vgood
4052,1.0,3.0,2,more,2.0,3.0,vgood
4053,2.0,1.0,2,4,2.0,3.0,vgood
4054,1.0,2.0,4,4,1.0,3.0,vgood
4055,2.0,2.0,2,4,2.0,3.0,vgood
4056,2.0,2.0,2,4,2.0,3.0,vgood
4057,2.0,2.0,2,4,2.0,3.0,vgood
4058,2.0,2.0,5more,more,1.0,3.0,vgood
4059,1.0,3.0,3,more,1.0,3.0,vgood
4060,2.0,2.0,4,4,1.0,3.0,vgood
4061,1.0,1.0,4,4,1.0,3.0,vgood
4062,1.0,3.0,3,more,2.0,3.0,vgood
4063,2.0,1.0,4,4,1.0,3.0,vgood
4064,2.0,1.0,3,more,1.0,3.0,vgood
4065,2.0,2.0,5more,4,1.0,3.0,vgood
4066,2.0,2.0,5more,4,1.0,3.0,vgood
4067,1.0,1.0,5more,more,2.0,3.0,vgood
4068,1.0,3.0,3,4,2.0,3.0,vgood
4069,1.0,1.0,4,4,2.0,3.0,vgood
4070,1.0,2.0,5more,4,1.0,3.0,vgood
4071,1.0,3.0,2,more,,3.0,vgood
4072,2.0,1.0,5more,more,2.0,3.0,vgood
4073,2.0,1.0,5more,more,1.0,3.0,vgood
4074,2.0,2.0,4,4,1.0,3.0,vgood
4075,1.0,3.0,4,more,2.0,3.0,vgood
4076,1.0,1.0,4,more,1.0,3.0,vgood
4077,1.0,2.0,3,more,2.0,3.0,vgood
4078,1.0,1.0,4,more,1.0,3.0,vgood
4079,2.0,1.0,4,more,2.0,3.0,vgood
4080,2.0,2.0,5more,more,2.0,3.0,vgood
4081,2.0,2.0,4,4,1.0,3.0,vgood
4082,2.0,1.0,4,more,1.0,3.0,vgood
4083,1.0,3.0,4,4,1.0,3.0,vgood
4084,,1.0,5more,4,2.0,3.0,vgood
4085,2.0,1.0,4,4,2.0,3.0,vgood
4086,1.0,2.0,4,more,2.0,3.0,vgood
4087,2.0,2.0,4,4,2.0,3.0,vgood
4088,2.0,1.0,5more,more,1.0,3.0,vgood
4089,1.0,2.0,4,more,2.0,3.0,vgood
4090,1.0,3.0,4,4,2.0,3.0,vgood
4091,2.0,1.0,3,more,1.0,3.0,vgood
4092,2.0,1.0,5more,4,1.0,3.0,vgood
4093,1.0,3.0,3,4,2.0,3.0,vgood
4094,1.0,3.0,3,4,2.0,3.0,vgood
4095,2.0,2.0,4,4,1.0,3.0,vgood
4096,1.0,3.0,5more,4,1.0,3.0,vgood
4097,1.0,2.0,5more,more,2.0,3.0,vgood
4098,1.0,1.0,3,more,2.0,3.0,vgood
4099,2.0,2.0,4,4,1.0,3.0,vgood
4100,1.0,3.0,3,more,1.0,3.0,vgood
4101,1.0,1.0,2,more,2.0,3.0,vgood
4102,1.0,1.0,5more,4,1.0,3.0,vgood
4103,1.0,3.0,2,4,2.0,3.0,vgood
4104,1.0,3.0,3,4,2.0,3.0,vgood
4105,1.0,2.0,2,4,2.0,3.0,vgood
4106,1.0,2.0,4,more,2.0,3.0,vgood
4107,1.0,3.0,4,4,2.0,3.0,vgood
4108,2.0,2.0,3,more,2.0,3.0,vgood
4109,1.0,1.0,3,4,2.0,3.0,vgood
4110,2.0,2.0,2,4,2.0,3.0,vgood
4111,2.0,2.0,5more,more,1.0,3.0,vgood
4112,1.0,2.0,5more,more,2.0,3.0,vgood
4113,1.0,3.0,2,4,2.0,3.0,vgood
4114,2.0,1.0,3,4,2.0,3.0,vgood
4115,2.0,1.0,3,more,1.0,3.0,vgood
4116,2.0,2.0,3,4,2.0,3.0,vgood
4117,2.0,1.0,3,more,2.0,3.0,vgood
4118,1.0,3.0,4,4,2.0,3.0,vgood
4119,1.0,3.0,5more,more,2.0,3.0,vgood
4120,2.0,2.0,3,more,2.0,3.0,vgood
4121,2.0,1.0,4,more,2.0,3.0,vgood
4122,2.0,2.0,5more,4,2.0,3.0,vgood
4123,2.0,1.0,3,more,1.0,3.0,vgood
4124,2.0,2.0,3,4,2.0,3.0,vgood
4125,1.0,2.0,4,more,1.0,3.0,vgood
4126,1.0,1.0,5more,4,1.0,3.0,vgood
4127,1.0,2.0,4,more,1.0,3.0,vgood
4128,1.0,3.0,4,4,2.0,3.0,vgood
4129,2.0,1.0,5more,4,2.0,3.0,vgood
4130,1.0,1.0,5more,4,1.0,3.0,vgood
4131,2.0,2.0,2,more,2.0,3.0,vgood
4132,1.0,3.0,5more,4,2.0,3.0,vgood
4133,2.0,2.0,4,more,2.0,3.0,vgood
4134,1.0,2.0,4,more,2.0,3.0,vgood
4135,2.0,2.0,2,4,2.0,3.0,vgood
4136,1.0,3.0,5more,4,1.0,3.0,vgood
4137,1.0,3.0,2,4,2.0,3.0,vgood
4138,1.0,1.0,5more,4,2.0,3.0,vgood
4139,1.0,1.0,,4,2.0,3.0,vgood
4140,2.0,1.0,5more,4,1.0,3.0,vgood
4141,1.0,3.0,4,4,1.0,3.0,vgood
4142,2.0,2.0,2,more,2.0,3.0,vgood
4143,2.0,2.0,3,more,1.0,3.0,vgood
4144,2.0,2.0,3,more,1.0,3.0,vgood
4145,1.0,3.0,5more,4,2.0,3.0,vgood
4146,1.0,2.0,3,more,1.0,3.0,vgood
4147,2.0,1.0,4,more,1.0,3.0,vgood
4148,2.0,2.0,4,4,1.0,3.0,vgood
4149,1.0,1.0,3,4,2.0,3.0,vgood
4150,2.0,2.0,3,more,1.0,3.0,vgood
4151,2.0,1.0,5more,4,2.0,3.0,vgood
4152,1.0,2.0,5more,4,1.0,3.0,vgood
4153,1.0,3.0,3,more,2.0,3.0,vgood
4154,2.0,2.0,4,more,1.0,3.0,vgood
4155,1.0,2.0,3,more,1.0,3.0,vgood
4156,2.0,2.0,5more,more,2.0,3.0,vgood
4157,2.0,2.0,3,more,2.0,3.0,vgood
4158,1.0,3.0,2,more,2.0,3.0,vgood
4159,1.0,2.0,3,more,2.0,3.0,vgood
4160,1.0,1.0,2,more,2.0,3.0,vgood
4161,2.0,2.0,5more,4,2.0,3.0,vgood
4162,1.0,2.0,3,more,2.0,3.0,vgood
4163,2.0,2.0,4,4,2.0,3.0,vgood
4164,,2.0,2,4,2.0,3.0,vgood
4165,1.0,2.0,5more,more,2.0,3.0,vgood
4166,1.0,3.0,4,more,2.0,3.0,vgood
4167,2.0,1.0,5more,4,2.0,3.0,vgood
4168,1.0,1.0,5more,more,2.0,3.0,vgood
4169,1.0,3.0,3,more,2.0,3.0,vgood
4170,2.0,1.0,4,4,1.0,3.0,vgood
4171,1.0,3.0,4,4,2.0,3.0,vgood
4172,2.0,2.0,3,4,2.0,3.0,vgood
4173,1.0,3.0,5more,more,2.0,3.0,vgood
4174,2.0,2.0,5more,more,2.0,3.0,vgood
4175,1.0,1.0,5more,more,2.0,3.0,vgood
4176,2.0,2.0,3,more,1.0,3.0,vgood
4177,2.0,1.0,2,4,2.0,3.0,vgood
4178,2.0,2.0,3,more,1.0,3.0,vgood
4179,2.0,2.0,4,4,2.0,3.0,vgood
4180,2.0,1.0,4,more,1.0,3.0,vgood
4181,1.0,1.0,4,4,2.0,3.0,vgood
4182,2.0,2.0,3,4,2.0,3.0,vgood
4183,1.0,2.0,4,more,2.0,3.0,vgood
4184,1.0,1.0,2,4,2.0,3.0,vgood
4185,1.0,1.0,4,4,2.0,3.0,vgood
4186,1.0,1.0,4,4,1.0,3.0,vgood
4187,1.0,2.0,3,more,2.0,3.0,vgood
4188,1.0,3.0,4,more,1.0,3.0,vgood
4189,2.0,1.0,5more,more,1.0,3.0,vgood
4190,1.0,1.0,4,,2.0,3.0,vgood
4191,1.0,1.0,5more,more,2.0,3.0,vgood
4192,1.0,1.0,5more,4,1.0,3.0,vgood
4193,2.0,2.0,5more,more,2.0,3.0,vgood
4194,1.0,2.0,5more,4,2.0,3.0,vgood
4195,2.0,2.0,3,more,1.0,3.0,vgood
4196,1.0,3.0,4,4,2.0,3.0,vgood
4197,1.0,2.0,5more,4,2.0,3.0,vgood
4198,2.0,1.0,2,4,2.0,3.0,vgood
4199,2.0,1.0,3,more,2.0,3.0,vgood
4200,1.0,2.0,4,more,2.0,3.0,vgood
4201,1.0,3.0,5more,more,2.0,3.0,vgood
4202,1.0,2.0,5more,4,1.0,3.0,vgood
4203,1.0,3.0,5more,4,2.0,3.0,vgood
4204,2.0,1.0,5more,,2.0,3.0,vgood
4205,1.0,3.0,5more,4,1.0,3.0,vgood
4206,1.0,1.0,5more,more,2.0,3.0,vgood
4207,1.0,1.0,5more,more,2.0,3.0,vgood
4208,2.0,2.0,4,more,2.0,3.0,vgood
4209,2.0,2.0,4,4,2.0,3.0,vgood
4210,2.0,2.0,4,more,1.0,3.0,vgood
4211,1.0,2.0,5more,more,2.0,3.0,vgood
4212,2.0,1.0,3,more,2.0,3.0,vgood
4213,2.0,2.0,3,more,1.0,3.0,vgood
4214,2.0,2.0,4,more,2.0,3.0,vgood
4215,1.0,2.0,4,more,2.0,3.0,vgood
4216,1.0,2.0,3,more,2.0,3.0,vgood
4217,1.0,1.0,5more,4,1.0,3.0,vgood
4218,2.0,2.0,3,more,1.0,3.0,vgood
4219,1.0,2.0,4,4,1.0,3.0,vgood
4220,1.0,2.0,5more,4,2.0,3.0,vgood
4221,1.0,2.0,5more,,1.0,3.0,vgood
4222,2.0,2.0,5more,4,2.0,3.0,vgood
4223,1.0,2.0,3,more,2.0,3.0,vgood
4224,1.0,1.0,5more,4,2.0,3.0,vgood
4225,1.0,1.0,5more,4,2.0,3.0,vgood
4226,1.0,3.0,5more,4,1.0,3.0,vgood
4227,1.0,3.0,3,4,2.0,3.0,vgood
4228,1.0,1.0,4,more,1.0,3.0,vgood
4229,2.0,2.0,2,more,2.0,3.0,vgood
4230,2.0,1.0,4,more,2.0,3.0,vgood
4231,2.0,1.0,5more,more,2.0,3.0,vgood
4232,2.0,2.0,5more,4,2.0,3.0,vgood
4233,1.0,2.0,3,4,2.0,3.0,vgood
4234,2.0,1.0,2,4,2.0,3.0,vgood
4235,1.0,2.0,5more,more,2.0,3.0,vgood
4236,2.0,2.0,4,more,1.0,3.0,vgood
4237,1.0,2.0,2,more,2.0,3.0,vgood
4238,1.0,1.0,3,more,2.0,3.0,vgood
4239,1.0,3.0,5more,more,1.0,3.0,vgood
4240,1.0,2.0,4,more,1.0,3.0,vgood
4241,1.0,1.0,3,more,1.0,3.0,vgood
4242,2.0,2.0,4,4,2.0,3.0,vgood
4243,2.0,2.0,2,4,2.0,3.0,vgood
4244,2.0,2.0,4,more,2.0,3.0,vgood
4245,1.0,3.0,5more,more,1.0,3.0,vgood
4246,1.0,2.0,4,more,1.0,3.0,vgood
4247,1.0,2.0,3,4,2.0,3.0,vgood
4248,1.0,1.0,5more,more,1.0,3.0,vgood
4249,1.0,1.0,4,4,1.0,,vgood
4250,1.0,2.0,2,4,2.0,3.0,vgood
4251,1.0,2.0,5more,more,2.0,3.0,vgood
4252,1.0,1.0,5more,4,1.0,3.0,vgood
4253,1.0,1.0,4,4,2.0,3.0,vgood
4254,1.0,2.0,2,more,2.0,3.0,vgood
4255,1.0,1.0,2,more,2.0,3.0,vgood
4256,2.0,2.0,4,more,1.0,3.0,vgood
4257,1.0,2.0,4,more,2.0,3.0,vgood
4258,1.0,2.0,3,4,2.0,3.0,vgood
4259,1.0,3.0,3,4,2.0,3.0,vgood
4260,2.0,2.0,5more,more,1.0,3.0,vgood
4261,2.0,2.0,3,more,1.0,3.0,vgood
4262,2.0,1.0,4,4,1.0,3.0,vgood
4263,1.0,3.0,5more,4,1.0,3.0,vgood
4264,1.0,2.0,4,more,1.0,3.0,vgood
4265,2.0,1.0,3,more,2.0,3.0,vgood
4266,1.0,3.0,2,more,2.0,3.0,vgood
4267,1.0,1.0,3,4,2.0,3.0,vgood
4268,2.0,1.0,4,4,2.0,3.0,vgood
4269,1.0,2.0,3,more,2.0,3.0,vgood
4270,1.0,2.0,4,4,1.0,3.0,vgood
4271,1.0,2.0,4,more,1.0,3.0,vgood
4272,1.0,3.0,4,more,2.0,3.0,vgood
4273,1.0,3.0,4,more,1.0,3.0,vgood
4274,1.0,2.0,4,more,1.0,3.0,vgood
4275,1.0,3.0,4,4,2.0,3.0,vgood
